EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Period2Fouls2Minutes,Period2Fouls3Minutes,Period3Fouls3Minutes,Period3Fouls4Minutes,Period4Fouls4Minutes,OnOffRtg,OnDefRtg,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimOffReboundedPct,ShortMidRangeOffReboundedPct,LongMidRangeOffReboundedPct,ThreePtOffReboundedPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,OffTwoPtRebounds,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Period1Fouls2Minutes,Period4Fouls5Minutes,PenaltyFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,BlockedCorner3,Defensive 3 Seconds Violations,Arc3PctBlocked,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,PeriodOTFouls4Minutes,PeriodOTFouls5Minutes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,3pt And 1 Free Throw Trips,Period3Fouls5Minutes,Period2Fouls4Minutes,year
1642296,1611661327,Nyadiew Puoch,Nyadiew Puoch,1642296,PDX,-7.600000000000136,9,,-33.0,378,379,74.0,108.0,42,757,10.0,23.0,1.0,2.0,3.0,5.0,,,3.0,13.0,4.0,1.0,7.0,,1.0,,1.0,13.0,28.0,4.0,20.0,4.0,42.0,413.0,1.0,2.0,1.0,6.0,,5.0,5.0,1.0,5.0,1.0,10.0,14.0,12.0,12.0,,2.0,7.0,1.0,4.0,,5.0,3.0,8.0,1.0,2.0,4.0,,1.0,19.0,4.0,2.0,7.0,9.0,9.0,18.0,9.0,7.0,2.0,7.0,1.0,5.0,3.0,1.0,2.0,1.0,10.0,1.0,8.0,22.0,4.0,12.0,1.0,8.0,4.0,5.0,,1.0,1.0,1.0,1.0,37.0,10.0,73.0,7.0,-2.0,,2.0,1.0,-3.0,100.52910052910053,108.97097625329815,0.5384615384615384,0.5833333333333334,1.0,0.2,0.16666666666666666,0.2,0.2,0.4642857142857143,0.5,0.3958333333333333,0.3125,0.45,0.42,0.2777777777777778,0.45454545454545453,0.4166666666666667,,0.14285714285714285,0.2,,14.051522248243561,0.7,0.08860759493670886,0.02631578947368421,0.047619047619047616,0.05806451612903226,0.05,0.05084745762711865,0.04,0.06060606060606061,0.12121212121212122,0.07692307692307693,0.01818181818181818,0.047619047619047616,1.0,0.4791666666666667,0.43478260869565216,0.5,0.5,0.10416666666666667,0.6,0.75,0.6666666666666666,,,,,0.2708333333333333,0.23076923076923078,0.23076923076923078,1.0,0.14583333333333334,0.14285714285714285,0.14285714285714285,1.0,0.25,0.5,0.125,,,0.4,0.1,,0.8958333333333334,0.14285714285714285,0.53424375,0.5500416666666667,0.51778,0.10204081632653061,0.1724137931034483,,0.11904761904761904,0.23809523809523808,3.2642857142857147,23.98,0.3076923076923077,0.5,,0.26666666666666666,0.19576719576719576,2.0,4.0,3.0,5.0,,3.0,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,0.6,0.13043478260869565,,0.052083333333333336,0.06818181818181818,0.025,0.08333333333333333,0.11538461538461539,,0.4,0.5,5.0,,,0.625,,,,,,,,,,1.0,0.2,1.0,1.0,0.25,,,,,2026
1643441,1611661323,Raegan Beers,Raegan Beers,1643441,CON,-24.200000000000017,8,,,217,217,72.0,93.0,29,434,14.0,17.0,3.0,4.0,1.0,7.0,,4.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,15.0,28.0,1.0,2.0,6.0,39.0,225.0,3.0,6.0,,,2.0,8.0,10.0,1.0,2.0,3.0,18.0,18.0,12.0,3.0,,4.0,1.0,1.0,3.0,,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,5.0,6.0,11.0,19.0,11.0,30.0,5.0,4.0,1.0,2.0,1.0,1.0,4.0,,1.0,,6.0,1.0,10.0,21.0,3.0,11.0,1.0,12.0,4.0,6.0,,,,,,31.0,18.0,72.0,4.0,-9.0,,7.0,,9.0,103.68663594470047,103.68663594470047,0.6,0.6923076923076923,1.0,0.5,,0.5,0.5,0.5357142857142857,0.5,0.55,0.5,0.625,0.5735294117647058,0.5714285714285714,0.6428571428571429,0.06666666666666667,,0.10714285714285714,0.42857142857142855,,15.873015873015873,0.3333333333333333,0.23404255319148937,0.15789473684210525,0.1724137931034483,0.2,0.10101010101010101,0.22727272727272727,,0.16666666666666666,0.2857142857142857,0.25,0.05555555555555555,0.25,,0.5666666666666667,0.8235294117647058,0.8235294117647058,0.6428571428571429,0.23333333333333334,0.14285714285714285,0.25,,0.13333333333333333,,,,0.03333333333333333,,,,0.03333333333333333,1.0,1.0,1.0,0.6666666666666666,0.75,,,,0.08333333333333333,0.08333333333333333,1.0,0.6333333333333333,1.0,0.530005,0.50602,0.5634125,0.1875,0.2,,0.20512820512820512,0.46153846153846156,5.046428571428572,23.45,0.6666666666666666,0.3333333333333333,0.25,,0.3317972350230415,6.0,8.0,6.0,5.0,2.0,2.0,1.0,,3.0,1.0,2.0,,,,2.0,5.0,,0.6,,0.25,0.07142857142857142,0.09523809523809523,0.11538461538461539,,0.18181818181818182,,0.6666666666666666,0.75,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,2026
1642802,1611661322,Lucy Olsen,Lucy Olsen,1642802,WAS,-37.39999999999998,4,-1.0,-5.0,55,60,22.0,37.0,3,115,,1.0,,,4.0,5.0,,,,1.0,,1.0,2.0,1.0,1.0,,,4.0,6.0,1.0,3.0,2.0,13.0,72.0,1.0,1.0,1.0,2.0,,5.0,2.0,,,,2.0,2.0,6.0,3.0,,,2.0,1.0,,,6.0,,6.0,,,6.0,,,12.0,,1.0,1.0,2.0,,2.0,,,,,1.0,,2.0,,,1.0,2.0,1.0,1.0,3.0,,2.0,1.0,2.0,,1.0,,,,,,8.0,2.0,22.0,1.0,,,,,,121.81818181818181,120.0,0.25,0.25,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.6666666666666666,1.0,0.6111111111111112,0.8333333333333334,0.5,0.65,0.8333333333333334,0.5,0.3333333333333333,,,,,20.0,,0.07142857142857142,0.07692307692307693,,0.07407407407407407,,,,,0.16666666666666666,,0.1,,,0.1111111111111111,,,,0.5555555555555556,0.8,0.8,0.25,,,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,,,0.3333333333333333,1.0,1.0,,,,0.4444444444444444,0.5,0.4752833333333333,0.3574,0.4752,0.1,0.14285714285714285,,0.38461538461538464,0.15384615384615385,10.133333333333333,24.733333333333334,,,,,0.4,,1.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,2026
1643438,1611661317,Marta Suarez,Marta Suarez,1643438,PHX,-43.599999999999994,2,-1.0,-15.0,38,40,8.0,13.0,3,78,,,,,,,,,1.0,1.0,,1.0,3.0,,,1.0,2.0,,,2.0,4.0,,6.0,59.0,,,,,,,,1.0,2.0,,3.0,,,6.0,,,3.0,1.0,,,,,,,,,,,,,2.0,1.0,4.0,,4.0,1.0,,1.0,,,,,,,,,,3.0,6.0,1.0,,,,,,,,,,,6.0,3.0,8.0,1.0,3.0,,,,,115.78947368421052,147.5,,,1.0,0.5,,0.5,0.5,,,0.75,,0.75,0.75,,0.75,1.0,,,,,9.523809523809524,,0.125,0.3333333333333333,,0.21428571428571427,,,,0.2,,,0.25,0.5,,,,,,,,,,,,,,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,0.5,1.0,0.3333333333333333,0.54045,,0.563025,,,,,0.5,,25.05,,,,0.5,0.21052631578947367,,,,,1.0,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2026
1643487,1611661317,Quionche Carter,Quionche Carter,1643487,PHX,-100.0,3,-2.0,-17.0,38,40,9.0,2.0,3,78,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,2.0,,2.0,51.0,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,9.0,,,,,,,89.47368421052632,127.5,1.0,1.0,,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,,,7.317073170731708,,0.2222222222222222,,,0.13333333333333333,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,0.5148,,,,,,,,4.2,23.75,,,,,0.23684210526315788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
1630993,1611661313,Anneli Maley,Anneli Maley,1630993,NYL,-106.0,4,-2.0,-2.0,51,56,13.0,29.0,10,107,,,,,,1.0,,1.0,,2.0,,,,,,,,,2.0,,2.0,1.0,1.0,58.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,5.0,3.0,3.0,,,,,,,,,,,2.0,6.0,2.0,2.0,,2.0,,1.0,,,,,,1.0,,13.0,2.0,,,,,3.0,109.80392156862744,103.57142857142856,,,,,,,,,,,,,0.1,,,0.5,,,,,7.8125,,0.18181818181818182,,,0.07407407407407407,0.06896551724137931,,,0.25,,0.5,,,,,,,,0.25,,,,0.25,,,,0.5,,,,,,,,,,,,,,,,0.5,,0.4754625,0.532625,,0.2,0.3333333333333333,,,,10.95,23.85,,,,0.5,0.2549019607843137,,,,2.0,1.0,,,,,,,,,,,,,,,0.5,0.1111111111111111,0.125,0.14285714285714285,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,2026
1641656,1611661331,Laeticia Amihere,Laeticia Amihere,1641656,GSV,-113.09999999999991,7,-2.0,47.0,208,215,82.0,89.0,32,423,13.0,20.0,3.0,7.0,1.0,7.0,,,,,,,1.0,,,,1.0,14.0,27.0,,1.0,10.0,38.0,210.0,3.0,9.0,,,4.0,10.0,7.0,,1.0,4.0,4.0,16.0,12.0,,,6.0,1.0,,7.0,,7.0,5.0,12.0,3.0,2.0,4.0,1.0,2.0,29.0,3.0,7.0,10.0,19.0,13.0,32.0,2.0,1.0,1.0,2.0,,1.0,5.0,,1.0,,7.0,2.0,8.0,16.0,2.0,24.0,1.0,20.0,4.0,9.0,,8.0,5.0,8.0,5.0,28.0,4.0,82.0,1.0,1.0,,2.0,,4.0,123.5576923076923,97.67441860465117,0.5714285714285714,0.7272727272727273,,,,,,0.5185185185185185,0.3333333333333333,0.5,0.3333333333333333,,0.5277777777777778,0.38461538461538464,0.16666666666666666,0.03571428571428571,,0.25925925925925924,0.2857142857142857,,17.40890688259109,0.2857142857142857,0.19230769230769232,0.1794871794871795,0.07142857142857142,0.18681318681318682,0.11764705882352941,0.09090909090909091,,0.13636363636363635,0.29411764705882354,0.15384615384615385,0.13333333333333333,0.3333333333333333,0.625,0.7142857142857143,0.65,0.8666666666666667,0.5384615384615384,0.25,0.14285714285714285,0.2,1.0,,,,,,,,,0.03571428571428571,,,,0.7777777777777778,0.42857142857142855,,,,,0.125,,0.75,,0.5204642857142857,0.42019999999999996,0.4562625,0.2727272727272727,0.28125,,0.2631578947368421,0.10526315789473684,3.4,24.1,0.7142857142857143,0.3333333333333333,,,0.3942307692307692,,4.0,,9.0,2.0,2.0,2.0,,4.0,5.0,3.0,,,3.0,3.0,,,,0.25,0.2857142857142857,0.15,0.23809523809523808,0.125,,0.2857142857142857,,0.5,,,1.0,0.07142857142857142,,,,,,3.0,,,,,,,,,,,,,,2026
1642817,1611661323,Hailey Van Lith,Hailey Van Lith,1642817,CON,-135.09999999999997,9,-2.0,-33.0,320,321,118.0,136.0,39,641,7.0,11.0,1.0,1.0,10.0,21.0,5.0,12.0,4.0,8.0,4.0,4.0,9.0,1.0,1.0,1.0,4.0,22.0,44.0,8.0,17.0,5.0,73.0,343.0,2.0,2.0,1.0,1.0,,7.0,15.0,3.0,8.0,1.0,30.0,14.0,30.0,24.0,,,9.0,4.0,3.0,,16.0,4.0,20.0,3.0,1.0,7.0,4.0,5.0,44.0,,5.0,2.0,9.0,1.0,10.0,5.0,1.0,4.0,7.0,1.0,6.0,4.0,1.0,1.0,1.0,11.0,4.0,5.0,15.0,,14.0,,6.0,3.0,4.0,,3.0,1.0,3.0,1.0,66.0,30.0,118.0,2.0,3.0,,3.0,,4.0,96.875,106.85358255451713,0.3181818181818182,0.3181818181818182,1.0,0.47058823529411764,1.0,0.375,0.47058823529411764,0.5,1.0,0.5573770491803278,1.1666666666666667,0.6304347826086957,0.5806451612903226,1.1666666666666667,0.6521739130434783,0.2786885245901639,,0.06818181818181818,0.09523809523809523,,20.0,0.6363636363636364,0.0273972602739726,0.08771929824561403,,0.05384615384615385,0.00684931506849315,,,0.03125,0.03225806451612903,,0.07317073170731707,0.125,0.3333333333333333,0.18032786885245902,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.3442622950819672,0.47619047619047616,0.5263157894736842,0.2,0.19672131147540983,0.4166666666666667,0.45454545454545453,0.4,0.13114754098360656,0.5,0.5,1.0,0.14754098360655737,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.17391304347826086,0.17391304347826086,0.25,0.45901639344262296,0.4444444444444444,0.46681083333333334,0.48479999999999995,0.4781227272727273,0.06451612903225806,0.08888888888888889,,0.0958904109589041,0.410958904109589,9.152272727272727,24.870588235294118,,,0.16666666666666666,0.625,0.36875,4.0,4.0,10.0,1.0,2.0,,1.0,,,,,,,2.0,,1.0,,0.6666666666666666,,0.1111111111111111,0.010101010101010102,0.03333333333333333,,,,,0.17391304347826086,1.0,,,,,,,,,1.0,1.0,0.08333333333333333,,,,,,2.0,0.5,,,,,2026
1629574,1611661321,Li Yueru,Li Yueru,1629574,DAL,-180.8,5,-3.0,14.0,78,78,31.0,37.0,10,156,,3.0,,3.0,,1.0,,,,,,1.0,5.0,,,,1.0,,4.0,1.0,5.0,8.0,11.0,83.0,,3.0,,,3.0,3.0,,,1.0,6.0,6.0,,,3.0,,,5.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,1.0,3.0,4.0,7.0,7.0,14.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,3.0,,10.0,,12.0,,3.0,,,,,,8.0,6.0,31.0,,,,,,,124.35897435897435,106.41025641025641,,,1.0,0.2,,,0.2,,,0.16666666666666666,,,0.36666666666666664,0.3,0.6,0.5555555555555556,,0.25,1.0,,17.58241758241758,,0.23529411764705882,0.17647058823529413,0.07142857142857142,0.20588235294117646,0.16666666666666666,0.07692307692307693,,0.18181818181818182,0.3333333333333333,,0.21428571428571427,,,0.3333333333333333,,,,0.1111111111111111,,,,,,,,,,,,0.5555555555555556,0.2,0.2,1.0,1.0,,,,,,1.0,,0.8888888888888888,0.2,0.5526944444444444,0.6222,0.49815,0.25,0.42857142857142855,,0.2727272727272727,0.5454545454545454,3.125,24.98,1.0,,,,0.3974358974358974,,,,5.0,,2.0,,,,,3.0,,,,3.0,,,,,,0.22727272727272727,0.5,0.1111111111111111,0.14285714285714285,0.2857142857142857,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,2026
1643437,1611661323,Ashlon Jackson,Ashlon Jackson,1643437,CON,-207.99999999999994,4,-3.0,-34.0,108,109,37.0,35.0,10,217,2.0,2.0,,,,,,,,,,2.0,7.0,,,1.0,3.0,2.0,2.0,2.0,7.0,,10.0,115.0,,,,,,,1.0,1.0,3.0,,5.0,,4.0,6.0,,,7.0,2.0,,,5.0,,5.0,,,3.0,,2.0,10.0,,2.0,3.0,5.0,,5.0,6.0,5.0,1.0,3.0,,2.0,,,1.0,,3.0,,,2.0,,1.0,,2.0,,1.0,,,,,,10.0,5.0,37.0,,,,,,,75.0,105.50458715596329,,,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,1.0,,0.5555555555555556,,0.625,0.5,,0.625,0.7777777777777778,,,,,11.016949152542374,1.0,0.1111111111111111,0.08333333333333333,,0.09803921568627451,,,,0.2,0.09090909090909091,,0.05555555555555555,0.16666666666666666,,0.2222222222222222,1.0,1.0,,,,,,,,,,,,,,0.7777777777777778,0.2857142857142857,0.2857142857142857,1.0,,,,,,,0.75,0.3333333333333333,1.0,0.2857142857142857,0.5983333333333333,,0.618175,0.1,0.3333333333333333,,,0.5,1.25,25.74285714285714,,,,0.2,0.3425925925925926,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,2026
1630149,1611661313,Satou Sabally,Satou Sabally,1630149,NYL,-235.0,4,-4.0,-23.0,109,106,19.0,27.0,13,215,4.0,11.0,,,,2.0,1.0,2.0,1.0,1.0,,3.0,10.0,1.0,3.0,1.0,2.0,5.0,15.0,4.0,11.0,9.0,31.0,131.0,,,1.0,3.0,,3.0,2.0,1.0,2.0,2.0,9.0,6.0,4.0,12.0,,,10.0,3.0,1.0,,4.0,1.0,5.0,,1.0,2.0,2.0,,11.0,,5.0,3.0,8.0,1.0,9.0,,,,4.0,,2.0,1.0,,2.0,,5.0,,4.0,10.0,1.0,7.0,,9.0,1.0,5.0,,1.0,1.0,1.0,1.0,28.0,9.0,19.0,2.0,1.0,,2.0,,4.0,99.08256880733944,123.58490566037736,0.6,0.6,1.0,0.36363636363636365,0.3333333333333333,0.5,0.36363636363636365,0.3333333333333333,,0.4230769230769231,0.5,0.875,0.5166666666666667,0.5,0.9,0.4230769230769231,,0.06666666666666667,,,28.0,0.8,0.1,0.16129032258064516,,0.13114754098360656,,,,,0.2,0.1111111111111111,0.19047619047619047,0.1,1.0,0.4230769230769231,0.36363636363636365,0.4,0.75,0.07692307692307693,,,,0.07692307692307693,0.5,0.5,,0.038461538461538464,1.0,1.0,1.0,0.38461538461538464,0.3,0.3,1.0,,,1.0,0.3333333333333333,1.0,,0.5,0.5,0.8461538461538461,0.3,0.534298,0.48795,0.64805,0.16666666666666666,0.2631578947368421,,0.0967741935483871,0.2903225806451613,4.819999999999999,27.045454545454547,0.42857142857142855,,,0.2857142857142857,0.1743119266055046,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,1.0,0.09090909090909091,,,,,,,,0.5,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2026
1642801,1611661330,Aaliyah Nye,Aaliyah Nye,1642801,ATL,-238.8,5,-4.0,2.0,12,15,9.0,8.0,3,27,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,17.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,158.33333333333334,113.33333333333334,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3701,,0.3701,,,,,,17.8,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026
1629488,1611661319,Brianna Turner,Brianna Turner,1629488,LVA,-298.0,6,-5.0,,137,140,38.0,31.0,14,277,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,2.0,3.0,,,2.0,6.0,139.0,,1.0,,,,,,,,2.0,2.0,4.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,2.0,9.0,11.0,5.0,16.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,3.0,1.0,3.0,6.0,,2.0,1.0,2.0,,,,4.0,2.0,4.0,,6.0,2.0,38.0,1.0,-7.0,,,,,101.45985401459853,99.28571428571429,1.0,1.0,,,,,,0.6666666666666666,,0.6666666666666666,,,0.75,,1.0,,,,,,4.605263157894737,0.3333333333333333,0.2,0.08695652173913043,,0.16176470588235295,0.09433962264150944,,,0.3333333333333333,0.17647058823529413,,0.1111111111111111,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.47090000000000004,0.3602,,,,,,0.3333333333333333,4.166666666666667,,,,,,0.2773722627737226,,,,5.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.15151515151515152,0.14285714285714285,0.18181818181818182,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2026
1631006,1611661319,Kierstan Bell,Kierstan Bell,1631006,LVA,-344.0,4,-6.0,-8.0,90,92,14.0,26.0,9,182,,,,,,1.0,,3.0,,1.0,,,2.0,,,,1.0,,4.0,,3.0,,,95.0,,1.0,,1.0,,,,,1.0,,,,,,,,2.0,,,,3.0,,3.0,,,2.0,1.0,,6.0,,2.0,4.0,7.0,,7.0,2.0,2.0,,,1.0,,2.0,,,,2.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,14.0,,,,,,,96.66666666666666,103.26086956521739,,,,,,,,,,,,,,,,0.42857142857142855,,,,,8.910891089108912,,0.13333333333333333,0.14285714285714285,,0.13636363636363635,,,,,0.15384615384615385,0.2222222222222222,0.16666666666666666,,1.0,,,,,0.14285714285714285,,,,0.42857142857142855,,,,0.14285714285714285,,,,0.2857142857142857,,,,,,,,,,1.0,,0.42857142857142855,,0.4546071428571428,0.4385,0.5151,,,,,,15.15,24.233333333333334,,1.0,0.3333333333333333,0.3333333333333333,0.15555555555555556,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,2026
